climVar,ecoHydro,1983-2003 (T1),SD T1,2004-2020 (T2),SD T2,Change,% Dif,wilSig,lmSig
aet,Great Basin-Colorado Plateau,2574.0133891938,475.265322671371,2637.8367013413,468.092635652441,63.8233121474931,0.0242118466657656,0/12,0/12
aet,Middle Rockies,3504.58184955747,532.652590540108,3519.13799927915,310.486237838619,14.5561497216785,0.00764764958070657,0/5,0/5
aet,Mojave-Sonoran Deserts,1360.56824578663,434.184583009634,1387.75197698707,525.069009098688,27.1837312004407,0.0199796895779557,0/1,0/1
aet,Northern Plains,3363.51524651958,550.327425520587,3496.60861872592,465.65506876649,133.093372206332,0.0404218306139861,0/5,0/5
aet,Northern Rockies,4294.29623789201,453.474648615615,4104.8859879197,298.634068836434,-189.410249972309,-0.0441074018836874,0/1,0/1
aet,Pacific NW,5144.28084981977,441.493090673643,5123.96292702336,484.292992524428,-20.317922796416,-0.00391024547897107,0/2,0/2
aet,Southern Plains,3579.82193224886,566.01733540022,3359.17708013962,564.274747504776,-220.64485210924,-0.0631803182149957,0/2,1/2
aet,Southern Rockies and Basins,3265.82770571498,528.126645045154,3220.76672789013,458.958039013882,-45.0609778248425,-0.0130462728379972,0/7,1/7
